මම කාලෙකින් පාසල් මිතුරෙකු සමග කතා කලෙමි.,මම කාලෙකින් පාසල් මිතුරෙකු සමග කතා කලෙමු., සමග කාලෙකින් මම  මිතුරෙකු පාසල් කතා කලෙමි.
අපි රඟහලේ සජීවී ප්‍රසංගයක් නැරඹුවෙමු.,අපි රඟහලේ සජීවී ප්‍රසංගයක් නැරඹුවා,රඟහලේ ප්‍රසංගයක් අපි  නැරඹුවෙමු සජීවී .
මම ප්‍රජා උත්සවයට උදව් කිරීමට ස්වේච්ඡාවෙන් ඉදිරිපත් වුණෙමි.,මම ප්‍රජා උත්සවයට උදව් කිරීමට ස්වේච්ඡාවෙන් ඉදිරිපත් වුණහ, උදව් ප්‍රජා  කිරීමට මම උත්සවයට ස්වේච්ඡාවෙන් ඉදිරිපත් වුණෙමි.
අපි නගරයේ ඓතිහාසික ස්ථාන ගවේෂණය කළෙමු.,අපි නගරයේ ඓතිහාසික ස්ථාන ගවේෂණය කළහ, ඓතිහාසික ස්ථාන නගරයේ අපි ගවේෂණය කළෙමු.
මම භාෂා යෙදුමකින් නව භාෂාවක් ඉගෙන ගත්තෙමි.,මම භාෂා යෙදුමකින් නව භාෂාවක් ඉගෙන ගත්තෙමු,භාෂා භාෂාවක් ඉගෙන මම යෙදුමකින් නව  ගත්තෙමි.
අපි අලුත් අවන්හලක හොඳ රාත්‍රී භෝජන සංග්‍රහයක් ගත්තෙමු.,අපි අලුත් අවන්හලක හොඳ රාත්‍රී භෝජන සංග්‍රහයක් ගත්තා,හොඳ  ගත්තෙමු.අපි අලුත් රාත්‍රී භෝජන සංග්‍රහයක් අවන්හලක 
මම දහවල් කාලය ගත කළේ මගේ ප්‍රියතම පොත කියවමින් කාලය ගත කලෙමි.,මම දහවල් කාලය ගත කළේ මගේ ප්‍රියතම පොත කියවමින් කාලය ගත කලහ,ගත කලෙමි මම දහවල් ගත කළේ මගේ ප්‍රියතම කාලය  පොත කාලය කියවමින් .
අපි ගෘහ නිර්මාණ ශිල්පය නැරඹීමට පැරණි නගරය හරහා ගමන් කළෙමු.,අපි ගෘහ නිර්මාණ ශිල්පය නැරඹීමට පැරණි නගරය හරහා ගමන් කළහ,ගමන් කළෙමු.අපි ගෘහ  නගරය හරහා නිර්මාණ ශිල්පය නැරඹීමට පැරණි 
මම යහන මත කම්මැලි සන්ධ්‍යාවක නිදා ගත්තෙමි.,මම යහන මත කම්මැලි සන්ධ්‍යාවක නිදා ගත්තෙමි.,ගත්තෙමි.මම යහන නිදා මත කම්මැලි සන්ධ්‍යාවක 
අපි ගඟ දිගේ බයිසිකල් පැද්දෙමු.,අපි ගඟ දිගේ බයිසිකල් පැද්දෙහි,  පැද්දෙමු අපි ගඟ බයිසිකල් දිගේ
මම නැවුම් නිෂ්පාදන මිලදී ගැනීමට ගොවි පොළකට ගියෙමි.,මම නැවුම් නිෂ්පාදන මිලදී ගැනීමට ගොවි පොළකට ගියා, ගියෙමි.මම නැවුම් ගොවි නිෂ්පාදන  පොළකට මිලදී ගැනීමට  
අපි පවුලට අයත් භෝජන සංග්‍රහයක රසවත් ආහාර වේලක් භුක්ති වින්දෙමු.,අපි පවුලට අයත් භෝජන සංග්‍රහයක රසවත් ආහාර වේලක් භුක්ති වින්දා,භුක්ති වින්දෙමු. අපි පවුලට සංග්‍රහයක රසවත් ආහාර අයත් භෝජන වේලක් 
මම ලස්සන මල් වල ඡායාරූප කිහිපයක් ගත්තෙමි.,මම ලස්සන මල් වල ඡායාරූප කිහිපයක් ගත්තා,මල් වල ගත්තෙමි මම  ඡායාරූප කිහිපයක් ලස්සන 
අපි වනාන්තරයේ නව කඳු නැගීමේ මාර්ගයක් ගවේෂණය කළෙමු.,අපි වනාන්තරයේ නව කඳු නැගීමේ මාර්ගයක් ගවේෂණය කළහ,ගවේෂණය කළෙමු. අපි නව කඳු නැගීමේ මාර්ගයක් වනාන්තරයේ 
මම විනෝද උද්‍යානයේ හොඳ කාලයක් ගත කළෙමි.,මම විනෝද උද්‍යානයේ හොඳ කාලයක් ගත කළෙමු, හොඳ කළෙමි. මම විනෝද  කාලයක් ගත උද්‍යානයේ
අපි නිස්කලංක සැන්දෑවක් නිවසේ ගත කළෙමු.,අපි නිස්කලංක සැන්දෑවක් නිවසේ ගත කළෙහි,නිවසේ කළෙමු.අපි නිස්කලංක ගත සැන්දෑවක් 
මම මගේ අල්මාරිය අස්කර ඇඳුම් කිහිපයක් පරිත්‍යාග කළෙමි.,මම මගේ අල්මාරිය අස්කර ඇඳුම් කිහිපයක් පරිත්‍යාග කළහ,  අස්කර ඇඳුම් කිහිපයක් මගේ මමඅල්මාරිය පරිත්‍යාග කළෙමි.
අපි අද නිවස පිරිසිදු කෙලමු.,අපි අද නිවස පිරිසිදු කලහ,පිරිසිදු අද නිවස කෙලමු අපි  .
මම උණුසුම් තේ කෝප්පයක් සඳහා කැෆේ එකක් අසල නතර වුනෙමි.,මම උණුසුම් තේ කෝප්පයක් සඳහා කැෆේ එකක් අසල නතර වුනෙමු,උණුසුම් තේ  මම  කැෆේ එකක් අසල කෝප්පයක් සඳහා නතර වුනෙමි.
අපි සෙනසුරාදා වයින් රස බැලීමේ උත්සවයකට ගියෙමු.,අපි සෙනසුරාදා වයින් රස බැලීමේ උත්සවයකට ගියහ,රස බැලීමේ සෙනසුරාදා අපි  වයින් උත්සවයකට ගියෙමු.
